GISJOIN,Object_ID,Name,Address,City,State,ZIP,County,Country
G0400190,0067985724,UNIVERSITY OF ARIZONA MEDICAL CENTER- UNIVERSITY CAMPUS, THE,1501 NORTH CAMPBELL AVENUE,TUCSON,AZ,85724,PIMA,USA
G0400190,0006285741,NORTHWEST MED CENTER,6200 N LACHOLLA BLVD,TUCSON,AZ,85741,PIMA,USA
G0400190,0065485704,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF NORTHWEST TUCSON,1921 WEST HOSPITAL DRIVE,TUCSON,AZ,85704,PIMA,USA
G0400190,0008085704,SONORA BEHAVIORAL HEALTH HOSPITAL (HOSP-PSY),6050 NORTH CORONA RD, SUITE 3,TUCSON,AZ,85704,PIMA,USA
G0400190,0067085745,ST. MARY'S HOSPITAL,1601 WEST ST MARY'S ROAD,TUCSON,AZ,85745,PIMA,USA
G0400190,0067885713,BANNER-UNIVERSITY MEDICAL CENTER SOUTH CAMPUS,2800 EAST AJO WAY,TUCSON,AZ,85713,PIMA,USA
G0400190,0068485634,DHHS PHS IHS TUCSON AREA IHS TUCSON,PO BOX 548,SELLS,AZ,85634,PIMA,USA
G0400190,0014385622,SANTA CRUZ VALLEY HOSPITAL,4455 SOUTH I-19 FRONTAGE RD,GREEN VALLEY,AZ,85622,PIMA,USA
G0400120,0005185344,LA PAZ REGIONAL,1200 MOHAVE RD,PARKER,AZ,85344,LA PAZ,USA
G0400120,0001385344,PARKER IHS INDIAN HOSPITAL,12033 AGENCY ROAD,PARKER,AZ,85344,LA PAZ,USA
G0400210,0007885739,SIERRA TUCSON, INC.,39580 S. LAGO DEL ORO PRKWY,TUCSON,AZ,85739,PIMA,USA
G0400210,0003385132,FLORENCE COMMUNITY HEALTHCARE,450 WEST ADAMSVILLE ROAD,FLORENCE,AZ,85132,PINAL,USA
G0400210,0010685132,FLORENCE HOSPITAL AT ANTHEM,4545 NORTH HUNT HIGHWAY,FLORENCE,AZ,85132,PINAL,USA
G0400210,0001885140,BANNER IRONWOOD MEDICAL CENTER,37000 N. GANTZEL RD.,SAN TAN VALLEY,AZ,85140,PINAL,USA
G0400210,0067385147,GILA RIVER HEALTH CARE CORPORATION,483 WEST SEED FARM ROAD,SACATON,AZ,85147,PINAL,USA
G0400210,0181585247,HU-HU-KAM MEMORIAL HOSPITAL (SACATON),483 W. SEED FARM ROAD,SACATON,AZ,85247,PINAL,USA
G0400210,0066885222,BANNER CASA GRANDE MEDICAL CENTER,1800 EAST FLORENCE BOULEVARD,CASA GRANDE,AZ,85222,PINAL,USA
G0400210,0064885120,BANNER GOLDFIELD MEDICAL CENTER,2050 WEST SOUTHERN AVENUE,APACHE JUNCTION,AZ,85120,PINAL,USA
G0400130,0066185390,REMUDA RANCH CENTER FOR ANOREXIA AND BULIMIA, INC,1245 JACK BURDEN ROAD,WICKENBURG,AZ,85390,MARICOPA,USA
G0400130,0010085390,WICKENBURG COMMUNITY HOSPITAL,520 ROSE LANE,WICKENBURG,AZ,85390,MARICOPA,USA
G0400130,0186685248,PHOENIX ER & MEDICAL HOSPITAL,3050 SOUTH DOBSON ROAD,CHANDLER,AZ,85248,MARICOPA,USA
G0400130,0067185224,DIGNITY HEALTH CHANDLER REGIONAL MEDICAL CENTER,1955 WEST FRYE ROAD,CHANDLER,AZ,85224,MARICOPA,USA
G0400130,0064785283,AURORA BEHAVIORAL HEALTHCARE-TEMPE,6350 SOUTH MAPLE AVENUE,TEMPE,AZ,85283,MARICOPA,USA
G0400130,0000285224,ORTHOPEDIC SURGICAL HOSPITAL,2905 W WARNER ROAD,CHANDLER,AZ,85224,MARICOPA,USA
G0400130,0001385202,BANNER DESERT MEDICAL CENTER,1400 S. DOBSON RD.,MESA,AZ,85202,MARICOPA,USA
G0400130,0066485281,TEMPE ST LUKE'S HOSPITAL, A CAMPUS OF ST LUKE'S MEDICAL CENTER,1500 SOUTH MILL AVENUE,TEMPE,AZ,85281,MARICOPA,USA
G0400130,0068985258,GLOBAL REHAB REHABILITATION HOSPITAL,8850 EAST PIMA CENTER PARKWAY,SCOTTSDALE,AZ,85258,MARICOPA,USA
G0400130,0065285251,GREENBAUM SURGICAL SPECIALTY HOSPITAL,3535 NORTH SCOTTSDALE ROAD,SCOTTSDALE,AZ,85251,MARICOPA,USA
G0400130,0066285251,SELECT SPECIALTY HOSPITAL ARIZONA INC.,7400 EAST OSBORN RD, 3RD FLOOR,SCOTTSDALE,AZ,85251,MARICOPA,USA
G0400130,0007285251,SCOTTSDALE HEALTHCARE OSBORN,7400 E. OSBORN ROAD,SCOTTSDALE,AZ,85251,MARICOPA,USA
G0400130,0001085251,BANNER BEHAVIORAL HEALTH HOSPITAL,7575 E. EARLL DR.,SCOTTSDALE,AZ,85251,MARICOPA,USA
G0400130,0006985016,PHOENIX CHILDREN'S HOSPITAL,1919 E. THOMAS RD.,PHOENIX,AZ,85016,MARICOPA,USA
G0400130,0064585016,ABRAZO ARIZONA HEART HOSPITAL,1930 EAST THOMAS ROAD,PHOENIX,AZ,85016,MARICOPA,USA
G0400130,0005385016,LOS NINOS HOSPITAL,2303 E. THOMAS ROAD,PHOENIX,AZ,85016,MARICOPA,USA
G0400130,0009385018,VALLEY HOSPITAL,3550 E. PINCHOT AVE,PHOENIX,AZ,85018,MARICOPA,USA
G0400130,0005485008,MARICOPA MEDICAL CENTER,2601 E ROOSEVELT,PHOENIX,AZ,85008,MARICOPA,USA
G0400130,0066785008,ARIZONA STATE FORENSIC HOSPITAL,501 NORTH 24TH STREET,PHOENIX,AZ,85008,MARICOPA,USA
G0400130,0064685008,ARIZONA STATE HOSPITAL,2500 EAST VAN BUREN STREET,PHOENIX,AZ,85008,MARICOPA,USA
G0400130,0008485006,ST. LUKE'S MEDICAL CENTER,1800 EAST VAN BUREN STREET,PHOENIX,AZ,85006,MARICOPA,USA
G0400130,0008385006,ST LUKES BEHAVIORAL HOSPITAL,1800 E VAN BUREN STREET,PHOENIX,AZ,85006,MARICOPA,USA
G0400130,0006385008,OASIS HOSPITAL,750 NORTH 40TH STREET,PHOENIX,AZ,85008,MARICOPA,USA
G0400130,0065385007,HAVEN BEHAVIORAL SERVICES,1201 SOUTH 7TH AVENUE, SUITE 200,PHOENIX,AZ,85007,MARICOPA,USA
G0400130,0001685006,BANNER - UNIVERSITY MEDICAL CENTER PHOENIX CAMPUS,1111 EAST MCDOWELL ROAD,PHOENIX,AZ,85006,MARICOPA,USA
G0400130,0064985006,BANNER GOOD SAMARITAN MEDICAL CENTER,1300 NORTH 12TH STREET, SUITE 404,PHOENIX,AZ,85006,MARICOPA,USA
G0400130,0007715006,SELECT SPECIALTY HOSPITAL - PHOENIX DOWNTOWN,1012 EAST WILLETTA, 4TH FLOOR,PHOENIX,AZ,15006,MARICOPA,USA
G0400130,0007685013,SELECT SPECIALTY HOSPITAL - PHOENIX,350 WEST THOMAS ROAD, 3RD FLOOR,PHOENIX,AZ,85013,MARICOPA,USA
G0400130,0008285013,ST. JOSEPH'S HOSPITAL MEDICAL CENTER,350 W. THOMAS ROAD,PHOENIX,AZ,85013,MARICOPA,USA
G0400130,0000485016,PHOENIX INDIAN MEDICAL CENTER,4212 N 16TH STREET,PHOENIX,AZ,85016,MARICOPA,USA
G0400130,0000185012,HOSPITAL INDIAN SCHOOL RD,650 E INDIAN SCHOOL RD,PHOENIX,AZ,85012,MARICOPA,USA
G0400130,0004885012,KINDRED HOSPITAL ARIZONA - PHOENIX,40 EAST INDIANOLA AVE,PHOENIX,AZ,85012,MARICOPA,USA
G0400130,0005585031,ABRAZO MARYVALE CAMPUS,5102 WEST CAMPBELL AVENUE,PHOENIX,AZ,85031,MARICOPA,USA
G0400130,0016185339,AGH LAVEEN LLC,7171 SOUTH 51ST AVENUE,LAVEEN,AZ,85339,MARICOPA,USA
G0400130,0069985338,WESTERN REGIONAL MEDICAL CENTER CANCER HOSPITAL,14200 WEST CELEBRATE LIFE WAY,GOODYEAR,AZ,85338,MARICOPA,USA
G0400130,0009685338,ABRAZO WEST CAMPUS HOSPITAL DEVELOPMENT OF WEST PHOENIX,13677 W MCDOWELL ROAD,GOODYEAR,AZ,85338,MARICOPA,USA
G0400130,0014185392,COPPER SPRINGS HOSPITAL INC,10550 WEST MCDOWELL RD,AVONDALE,AZ,85392,MARICOPA,USA
G0400130,0001485037,BANNER ESTRELLA MEDICAL CENTER,9201 W. THOMAS RD.,PHOENIX,AZ,85037,MARICOPA,USA
G0400130,0067685305,ST JOSEPH'S WESTGATE MEDICAL CENTER,7300 NORTH 99TH AVENUE,GLENDALE,AZ,85305,MARICOPA,USA
G0400130,0188985345,RECOVERY INNOVATIONS, INC.,11361 NORTH 99TH AVENUE,PEORIA,AZ,85345,MARICOPA,USA
G0400130,0001185351,BANNER BOSWELL MEDICAL CENTER,10401 W. THUNDERBIRD BLVD.,SUN CITY,AZ,85351,MARICOPA,USA
G0400130,0004785381,CURAHEALTH NW PHOENIX,13216 N. PLAZA DEL RIO BLVD,PEORIA,AZ,85381,MARICOPA,USA
G0400130,0066685351,ACUITY SPECIALTY HOSPITAL OF ARIZONA AT SUN CITY,13818 NORTH THUNDERBIRD BOULEVARD,SUN CITY,AZ,85351,MARICOPA,USA
G0400130,0193985378,DESTINY SPRINGS HEALTHCARE,17300 NORTH DYSART ROAD,SURPRISE,AZ,85378,MARICOPA,USA
G0400130,0014085378,COBALT REHABILITATION HOSPITAL IV, LLC,13060 WEST BELL ROAD,SURPRISE,AZ,85378,MARICOPA,USA
G0400130,0185585374,AVENIR BEHAVIORAL HEALTH CENTER,16561 NORTH PARKVIEW PLACE,SURPRISE,AZ,85374,MARICOPA,USA
G0400130,0069285301,US AIR FORCE HOSPITAL-GLENDALE - CLOSED,LUKE AFB,GLENDALE,AZ,85301,MARICOPA,USA
G0400130,0001285375,BANNER DEL E. WEBB MEDICAL CENTER,14502 WEST MEEKER BLVD,SUN CITY WEST,AZ,85375,MARICOPA,USA
G0400130,0000685308,ABRAZO ARROWHEAD CAMPUS,18701 N 67TH AVENUE,GLENDALE,AZ,85308,MARICOPA,USA
G0400130,0001985306,BANNER THUNDERBIRD MEDICAL CENTER,5555 W. THUNDERBIRD RD.,GLENDALE,AZ,85306,MARICOPA,USA
G0400130,0065585304,ENCOMPASS HEALTH VALLEY OF THE SUN REHABILITATION,13460 NORTH 67TH AVENUE,GLENDALE,AZ,85304,MARICOPA,USA
G0400130,0000785302,AURORA BEHAVIORAL HEALTHCARE-PHOENIX,6015 W PEORIA AVENUE,GLENDALE,AZ,85302,MARICOPA,USA
G0400130,0067485015,ABRAZO CENTRAL CAMPUS,2000 WEST BETHANY HOME ROAD,PHOENIX,AZ,85015,MARICOPA,USA
G0400130,0008685015,CORE INSTITUTE SPECIALTY HOSPITAL,6501 N. 19TH AVE.,PHOENIX,AZ,85015,MARICOPA,USA
G0400130,0004585020,JOHN C. LINCOLN NORTH MOUNTAIN HOSPITAL,250 E DUNLAP AVENUE,PHOENIX,AZ,85020,MARICOPA,USA
G0400130,0004485027,HONORHEALTH DEER VALLEY MEDICAL CENTER,19829 N 27TH AVENUE,PHOENIX,AZ,85027,MARICOPA,USA
G0400130,0016485027,QUAIL RUN BEHAVIORAL HEALTH,2545 WEST QUAIL AVENUE,PHOENIX,AZ,85027,MARICOPA,USA
G0400130,0005685054,MAYO CLINIC ARIZONA,5777 E. MAYO BLVD.,PHOENIX,AZ,85054,MARICOPA,USA
G0400130,0006685032,ABRAZO SCOTTSDALE CAMPUS,3929 EAST BELL ROAD,PHOENIX,AZ,85032,MARICOPA,USA
G0400130,0004985260,KINDRED HOSPITAL ARIZONA - SCOTTSDALE,11250 NORTH 92ND STREET,SCOTTSDALE,AZ,85260,MARICOPA,USA
G0400130,0007385260,SCOTTSDALE HEALTHCARE SHEA,9003 E. SHEA BLVD,SCOTTSDALE,AZ,85260,MARICOPA,USA
G0400130,0004285260,ENCOMPASS HEALTH REHABILITATION OF SCOTTSDALE,9630 E SHEA BLVD,SCOTTSDALE,AZ,85260,MARICOPA,USA
G0400130,0010785255,SCOTTSDALE LIBERTY HOSPITAL,17500 NORTH PERIMITER DRIVE,SCOTTSDALE,AZ,85255,MARICOPA,USA
G0400130,0007485255,SCOTTSDALE HEALTHCARE THOMPSON PEAK,7400 E. THOMPSON PEAK PARKWAY,SCOTTSDALE,AZ,85255,MARICOPA,USA
G0400130,0007085203,PROMISE HOSPITAL OF PHOENIX,433 E. 6TH STREET,MESA,AZ,85203,MARICOPA,USA
G0400130,0014285210,HACIENDA CHILDREN'S HOSPITAL, INC,610 WEST JEROME AVE,MESA,AZ,85210,MARICOPA,USA
G0400130,0066385225,SOUTHWESTERN CHILDREN'S HEALTH SERVICES, INC (ACADIA HEALTHCARE),2190 NORTH GRACE BOULEVARD,CHANDLER,AZ,85225,MARICOPA,USA
G0400130,0005785297,MERCY GILBERT MEDICAL CENTER,3555 S. VAL VISTA DR,GILBERT,AZ,85297,MARICOPA,USA
G0400130,0016285297,PHOENIX CHILDREN'S HOSPITAL AT DIGNITY HEALTH'S MERCY GILBERT,3555 SOUTH VAL VISTA DRIVE,GILBERT,AZ,85297,MARICOPA,USA
G0400130,0003485295,GILBERT HOSPITAL,5656 SOUTH POWER ROAD,GILBERT,AZ,85295,MARICOPA,USA
G0400130,0003985206,ENCOMPASS HEALTH EAST VALLEY REHABILITATION,5652 E BASELINE ROAD,GILBERT,AZ,85206,MARICOPA,USA
G0400130,0001585234,BANNER GATEWAY MEDICAL CENTER,1900 N. HIGLEY RD.,GILBERT,AZ,85234,MARICOPA,USA
G0400130,0000585206,ARIZONA SPINE & JOINT HOSPITAL,4629 E. BASELINE ROAD,MESA,AZ,85206,MARICOPA,USA
G0400130,0064485206,ACUITY SPECIALTY HOSPITAL OF ARIZONA AT MESA,215 SOUTH POWER ROAD,MESA,AZ,85206,MARICOPA,USA
G0400130,0000985206,BANNER BAYWOOD MEDICAL CENTER,6644 E. BAYWOOD AVE.,MESA,AZ,85206,MARICOPA,USA
G0400130,0001785206,BANNER HEART HOSPITAL,6750 E. BAYWOOD AVE.,MESA,AZ,85206,MARICOPA,USA
G0400130,0005985209,MOUNTAIN VISTA MEDICAL CENTER, LP,1301 S. CRISMON ROAD,MESA,AZ,85209,MARICOPA,USA
G0400130,0187385212,DIGNITY HEALTH AZ GENERAL HOSPITAL MESA, LLC,9130 EAST ELLIOT ROAD,MESA,AZ,85212,MARICOPA,USA
G0400050,0003686004,GUIDANCE CENTER, THE,2187 N. VICKEY STREET,FLAGSTAFF,AZ,86004,COCONINO,USA
G0400050,0182786001,REHABILITATION HOSPITAL OF NORTHERN ARIZONA, LLC,1851 NORTH GEMINI DRIVE,FLAGSTAFF,AZ,86001,COCONINO,USA
G0400050,0003286001,FLAGSTAFF MEDICAL CENTER,1200 N BEAVER,FLAGSTAFF,AZ,86001,COCONINO,USA
G0400050,0003286045,TUBA CITY REGIONAL HEALTH CARE,167 N MAIN STREET & EAST ELM AVE,TUBA CITY,AZ,86045,COCONINO,USA
G0400050,0006586040,BANNER PAGE HOSPITAL,501 NORTH NAVAJO DR,PAGE,AZ,86040,COCONINO,USA
G0400150,0005086409,KINGMAN REGIONAL MEDICAL CENTER,3269 STOCKTON HILL ROAD,KINGMAN,AZ,86409,MOHAVE,USA
G0400150,0068786409,KINGMAN REGIONAL MEDICAL CENTER-HUALAPAI MOUNTAIN CAMPUS,3801 SANTA ROSA,KINGMAN,AZ,86409,MOHAVE,USA
G0400150,0009486426,VALLEY VIEW MEDICAL CENTER,5330 S. HIGHWAY 95,FORT MOHAVE,AZ,86426,MOHAVE,USA
G0400150,0009786442,WESTERN ARIZONA REGIONAL MEDICAL CENTER,2735 SILVER CREEK ROAD,BULLHEAD CITY,AZ,86442,MOHAVE,USA
G0400150,0003786403,HAVASU REGIONAL MEDICAL CENTER,101 CIVIC CENTER LANE,LAKE HAVASU CITY,AZ,86403,MOHAVE,USA
G0400250,0009586326,VERDE VALLEY MEDICAL CENTER,269 S CANDY LANE,COTTONWOOD,AZ,86326,YAVAPAI,USA
G0400250,0065986314,MOUNTAIN VALLEY REGIONAL REHABILITATION HOSPITAL,3700 NORTH WINDSONG DRIVE,PRESCOTT VALLEY,AZ,86314,YAVAPAI,USA
G0400250,0010386314,YAVAPAI REGIONAL MEDICAL CENTER - EAST,7700 E FLORENTINE RD,PRESCOTT VALLEY,AZ,86314,YAVAPAI,USA
G0400250,0010186314,WINDHAVEN PSYCHIATRIC HOSPITAL,3347 WINDSONG DRIVE,PRESCOTT VALLEY,AZ,86314,YAVAPAI,USA
G0400250,0193086313,NORTHERN ARIZONA VA HEALTHCARE SYSTEM,500 HIGHWAY 89 NORTH,PRESCOTT,AZ,86313,YAVAPAI,USA
G0400250,0010286301,YAVAPAI REGIONAL MEDICAL CENTER,1003 WILLOW CREEK RD,PRESCOTT VALLEY,AZ,86301,YAVAPAI,USA
G0400250,0188586336,VERDE VALLEY MEDICAL CENTER - SEDONA CAMPUS,3700 W HWY 89A,SEDONA,AZ,86336,YAVAPAI,USA
G0400230,0002285621,HOLY CROSS HOSPITAL,1171 W. TARGET RANGE ROAD,NOGALES,AZ,85621,SANTA CRUZ,USA
G0400070,0002985501,COBRE VALLEY REGIONAL MEDICAL CENTER,5880 S. HOSPITAL DRIVE,GLOBE,AZ,85501,GILA,USA
G0400070,0004885550,SAN CARLOS HOSPITAL,238 CIBEQUE CIRCLE,SAN CARLOS,AZ,85550,GILA,USA
G0400070,0006785541,BANNER PAYSON REGIONAL,807 S. PONDEROSA,PAYSON,AZ,85541,GILA,USA
G0201850,0060599723,SAMUEL SIMMONDS MEMORIAL HOSPITAL,7000 UULA ST,BARROW,AK,99723,NORTH SLOPE,USA
G0400270,0010485364,YUMA REGIONAL MEDICAL CENTER,2400 S AVE A,YUMA,AZ,85364,YUMA,USA
G0400270,0010585364,YUMA REHABILITATION HOSPITAL,901 W 24TH STREET,YUMA,AZ,85364,YUMA,USA
G0400270,0069885364,US ARMY HOSPITAL-YUMA,990 D ST., YUMA PROVING GROUNDS,YUMA,AZ,85364,YUMA,USA
G0500010,0001572042,DE WITT HOSPITAL & NURSING HOME,1641 SOUTH WHITEHEAD DRIVE,DE WITT,AR,72042,ARKANSAS,USA
G0500010,0062472160,BAPTIST HEALTH MEDICAL CENTER-STUTTGART,1703 NORTH BUERKLE ROAD,STUTTGART,AR,72160,ARKANSAS,USA
G0500050,0000272653,BAXTER REGIONAL MEDICAL CENTER,624 HOSPITAL DRIVE,MOUNTAIN HOME,AR,72653,BAXTER,USA
G0500030,0000971635,ASHLEY COUNTY MEDICAL CENTER,1015 UNITY ROAD,CROSSETT,AR,71635,ASHLEY,USA
G0202750,0001999929,WRANGELL MEDICAL CENTER,310 BENNET STREET,WRANGELL,AK,99929,WRANGELL-PETERSBURG,USA
G0200630,0002699686,PROVIDENCE VALDEZ MEDICAL CENTER,911 MEALS AVENUE,VALDEZ,AK,99686,VALDEZ-CORDOVA,USA
G0200630,0002199574,CORDOVA COMMUNITY MEDICAL CENTER,602 CHASE AVE.,CORDOVA,AK,99574,VALDEZ-CORDOVA,USA
G0500070,0000400000,NORTHWEST MEDICAL CENTER - BENTONVILLE,3000 MEDICAL CENTER PARKWAY,BENTONVILLE,AR,72712,BENTON,USA
G0500070,0063072758,MERCY HOSPITAL ROGERS,2710 RIFE MEDICAL LANE,ROGERS,AR,72758,BENTON,USA
G0500070,0002072756,ST. MARY - ROGERS MEMORIAL HOSPITAL,1200 WEST WALNUT STREET,ROGERS,AR,72756,BENTON,USA
G0500070,0000172761,SILOAM SPRINGS REGIONAL HOSPITAL,603 N. PROGRESS AVENUE,SILOAM SPRINGS,AR,72761,BENTON,USA
G0500070,0061572736,OZARKS COMMUNITY HOSPITAL OF GRAVETTE,1101 JACKSON STREET, S.W.,GRAVETTE,AR,72736,BENTON,USA
G0500090,0000572601,NORTH ARKANSAS REGIONAL MEDICAL CENTER,620 NORTH WILLOW,HARRISON,AR,72601,BOONE,USA
G0500110,0000671671,BRADLEY COUNTY MEDICAL CENTER,404 SOUTH BRADLEY STREET,WARREN,AR,71671,BRADLEY,USA
G0500390,0002571742,DALLAS COUNTY MEDICAL CENTER,201 NORTH CLIFTON STREET,FORDYCE,AR,71742,DALLAS,USA
G0500150,0001072632,EUREKA SPRINGS HOSPITAL,24 NORRIS STREET,EUREKA SPRINGS,AR,72632,CARROLL,USA
G0500150,0000872616,MERCY HOSPITAL BERRYVILLE,214 CARTER STREET,BERRYVILLE,AR,72616,CARROLL,USA
G0500170,0002871653,SOUTHEAST REHABILITATION HOSPITAL,2729A HWY 65 & 82 S,LAKE VILLAGE,AR,71653,CHICOT,USA
G0500170,0002171653,CHICOT MEMORIAL MEDICAL CENTER,2729 HIGHWAY 65 AND 82 SOUTH,LAKE VILLAGE,AR,71653,CHICOT,USA
G0500310,0003672401,ST. BERNARDS MEDICAL CENTER,225 EAST JACKSON AVENUE,JONESBORO,AR,72401,CRAIGHEAD,USA
G0500310,0061272401,HEALTHSOUTH REHABILITATION HOSPITAL OF JONESBORO,1201 FLEMING AVENUE,JONESBORO,AR,72401,CRAIGHEAD,USA
G0500310,0003300000,NEA BAPTIST MEMORIAL HEALTH,4800 E JOHNSON AVE,JONESBORO,AR,72401,CRAIGHEAD,USA
G0500310,0003472401,ST. BERNARDS BEHAVIORAL HEALTH,2712 EAST JOHNSON AVENUE,JONESBORO,AR,72401,CRAIGHEAD,USA
G0500310,0187672401,ARKANSAS CONTINUED CARE HOSPITAL OF JONESBORO,3024 RED WOLF BOULEVARD,JONESBORO,AR,72401,CRAIGHEAD,USA
G0500310,0006572401,THE SURGICAL HOSPITAL OF JONESBORO,909 ENTERPRISE DRIVE,JONESBORO,AR,72401,CRAIGHEAD,USA
G0500270,0001871753,MAGNOLIA HOSPITAL,101 HOSPITAL DRIVE,MAGNOLIA,AR,71753,COLUMBIA,USA
G0500190,0002271923,BAPTIST HEALTH MEDICAL CENTER - ARKADELPHIA,3050 TWIN RIVERS DRIVE,ARKADELPHIA,AR,71923,CLARK,USA
G0500210,0002372454,PIGGOTT COMMUNITY HOSPITAL,1206 GORDON DUCKWORTH DRIVE,PIGGOTT,AR,72454,CLAY,USA
G0500290,0002472110,ST. VINCENT MORRILTON,4 HOSPITAL DRIVE,MORRILTON,AR,72110,CONWAY,USA
G0202200,0001799835,MT EDGECUMBE HOSPITAL - SEARHC,222 TONGASS DRIVE,SITKA,AK,99835,SITKA,USA
G0202200,0001899835,SITKA COMMUNITY HOSPITAL,209 MOLLER AVENUE,SITKA,AK,99835,SITKA,USA
G0500330,0003772956,BAPTIST HEALTH MEDICAL CENTER VAN BUREN,EAST MAIN & SOUTH 20TH STREETS,VAN BUREN,AR,72956,CRAWFORD,USA
G0500370,0062572396,CROSSRIDGE COMMUNITY HOSPITAL,310 SOUTH FALLS BOULEVARD,WYNNE,AR,72396,CROSS,USA
G0500230,0001372543,BAPTIST HEALTH - HEBER SPRINGS,1800 BYPASS ROAD,HEBER SPRINGS,AR,72543,CLEBURNE,USA
G0500350,0004100000,CRITTENDEN HOSPITAL ASSOCIATION,200 WEST TYLER AVENUE,WEST MEMPHIS,AR,72301,CRITTENDEN,USA
G0500350,0185272301,BAPTIST MEMORIAL HOSPITAL-CRITTENDEN INC.,2100 NORTH SEVENTH STREET,WEST MEMPHIS,AR,72301,CRITTENDEN,USA
G0500350,0012072301,WOODRIDGE BEHAVIORAL CENTER,600 NORTH 7TH ST,WEST MEMPHIS,AR,72301,CRITTENDEN,USA
G0500450,0004572034,CONWAY REGIONAL REHABILITATION HOSPITAL,2210 ROBINSON STREET,CONWAY,AR,72034,FAULKNER,USA
G0500450,0004472034,CONWAY REGIONAL MEDICAL CENTER,2302 COLLEGE AVENUE,CONWAY,AR,72034,FAULKNER,USA
G0500450,0192772034,CONWAY BEHAVIORAL HEALTH,2255 STURGIS ROAD,CONWAY,AR,72034,FAULKNER,USA
G0500450,0169772032,BAPTIST HEALTH MEDICAL CENTER-CONWAY,1555 EXCHANGE AVENUE,CONWAY,AR,72032,FAULKNER,USA
G0500410,0008971654,MCGEHEE-DESHA COUNTY HOSPITAL,900 SOUTH THIRD STREET,MC GEHEE,AR,71654,DESHA,USA
G0500410,0062671639,DELTA MEMORIAL HOSPITAL,811 HIGHWAY 65 SOUTH,DUMAS,AR,71639,DESHA,USA
G0500430,0010071655,DREW MEMORIAL HOSPITAL,778 SCOGIN DRIVE,MONTICELLO,AR,71655,DREW,USA
G0201500,0001699615,PROVIDENCE KODIAK ISLAND MEDICAL CENTER,1915 REZANOF DRIVE,KODIAK,AK,99615,KODIAK ISLAND,USA
G0500670,0061172112,UNITY HEALTH HARRIS HOSPITAL,1205 MCLAIN STREET,NEWPORT,AR,72112,JACKSON,USA
G0500610,0064371852,HOWARD MEMORIAL HOSPITAL,130 MEDICAL CIRCLE,NASHVILLE,AR,71852,HOWARD,USA
G0500750,0004872476,LAWRENCE MEMORIAL HOSPITAL,1309 WEST MAIN,WALNUT RIDGE,AR,72476,LAWRENCE,USA
G0500470,0062972949,MERCY HOSPITAL OZARK,801 WEST RIVER STREET,OZARK,AR,72949,FRANKLIN,USA
G0500810,0004071822,LITTLE RIVER MEMORIAL HOSPITAL,451 WEST LOCKE STREET,ASHDOWN,AR,71822,LITTLE RIVER,USA
G0500550,0006272450,ARKANSAS METHODIST MEDICAL CENTER,900 WEST KINGSHIGHWAY,PARAGOULD,AR,72450,GREENE,USA
G0500570,0006371801,WADLEY REGIONAL MEDICAL CENTER AT HOPE,2001 SOUTH MAIN STREET,HOPE,AR,71801,HEMPSTEAD,USA
G0500490,0001172576,FULTON COUNTY HOSPITAL,679 NORTH MAIN STREET,SALEM,AR,72576,FULTON,USA
G0500590,0012172104,ARKANSAS DEPARTMENT OF CORRECTION - OUACHITA RIVER UNIT INPATIENT CARE FACILITY,100 WALCO LANE,MALVERN,AR,72104,HOT SPRING,USA
G0500590,0006600000,BAPTIST HEALTH MEDICAL CENTER - HOT SPRING COUNTY,1001 SCHNEIDER DRIVE,MALVERN,AR,72104,HOT SPRING,USA
G0500650,0003572519,IZARD COUNTY MEDICAL CENTER LLC,61 GRASSE ST,CALICO ROCK,AR,72519,IZARD,USA
G0500830,0004972927,MERCY HOSPITAL BOONEVILLE,880 WEST MAIN STREET,BOONEVILLE,AR,72927,LOGAN,USA
G0500830,0005172855,MERCY HOSPITAL PARIS,500 EAST ACADEMY,PARIS,AR,72855,LOGAN,USA
G0501070,0007100000,HELENA REGIONAL MEDICAL CENTER,1801 MARTIN LUTHER KING DRIVE,HELENA,AR,72342,PHILLIPS,USA
G0500630,0006772501,WHITE RIVER MEDICAL CENTER,1710 HARRISON STREET,BATESVILLE,AR,72501,INDEPENDENCE,USA
G0500690,0006871603,JEFFERSON REGIONAL MEDICAL CENTER,1600 WEST 40TH AVENUE,PINE BLUFF,AR,71603,JEFFERSON,USA
G0500690,0003971603,ARKANSAS DEPT. OF CORRECTION-DIAGNOSTIC UNIT,7500 CORRECTIONS CIRCLE,PINE BLUFF,AR,71603,JEFFERSON,USA
G0500930,0005272315,GREAT RIVER MEDICAL CENTER,1520 NORTH DIVISION STREET,BLYTHEVILLE,AR,72315,MISSISSIPPI,USA
G0500930,0005772370,SOUTH MISSISSIPPI COUNTY REGIONAL MEDICAL CENTER,611 WEST LEE AVENUE,OSCEOLA,AR,72370,MISSISSIPPI,USA
G0501130,0003271953,MENA REGIONAL HEALTH SYSTEM,311 NORTH MORROW STREET,MENA,AR,71953,POLK,USA
G0500510,0005971913,CHI ST VINCENT HOSPITAL HOT SPRINGS,300 WERNER STREET,HOT SPRINGS,AR,71913,GARLAND,USA
